candidate_id,case_id,source_type,publication_number,family_id,title,abstract,organization,assignee,inventors,country_code,kind_code,publication_date,year,url,source_url,source_status,evidence_role,reliability_label,verification_status,candidate_information_only,human_review_required,raw_source_file,raw_row_number,normalized_title,normalized_publication_number,dedupe_key,is_duplicate,duplicate_of,keyword_match_count,matched_keywords,heuristic_score,score_reason,next_verification_action,rank,positive_reasons,negative_reasons,ranking_policy,selected_stage,why_selected,stage_label,exclusion_reason,created_at
case_01_pan_graphitization:lc:6aee76f2f0,case_01_pan_graphitization,patent,CN121575520A,98840988,Preparation method of large-tow carbon fiber and obtained large-tow carbon fiber,"The invention discloses a preparation method of a large-tow carbon fiber and the obtained large-tow carbon fiber, which comprises the steps of pre-oxidizing a large-tow polyacrylonitrile-based precursor at 180-300 ℃ for 40-80min, wherein 2-4 temperature areas are adopted for pre-oxidation, the cyclizing degree difference of the pre-oxidized fibers in the adjacent temperature areas is controlled to be 10% -25%, the oxygen content difference is controlled to be 0.8% -2%, and the pre-oxidized fibers are subjected to carbonization treatment to prepare the large-tow carbon fiber. In the preoxidation stage of the large-tow polyacrylonitrile-based carbon fiber, a better progressive preoxidation fiber structure is obtained through fine control of a cyclization structure, an oxidation structure and a microcrystalline structure, a good foundation is provided for subsequent carbonization, and meanwhile, small fiber structure difference is beneficial to reducing performance dispersion and improving fiber quality stability. The tensile strength of the prepared large-tow carbon fiber is more than or equal to 5.0GPa, the discrete coefficient in a tensile strength batch is less than or equal to 3%, and the tensile modulus is more than or equal to 240GPa.",中复神鹰碳纤维连云港有限公司,中复神鹰碳纤维连云港有限公司,,CN,A,20260227,2026,https://patents.google.com/patent/CN121575520A/en,https://patents.google.com/patent/CN121575520A/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,15,preparation method of large-tow carbon fiber and obtained large-tow carbon fiber,CN121575520A,pub:CN121575520A,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:23e369df4f,case_01_pan_graphitization,patent,CN121781315A,97997965,Large-tow polyacrylonitrile-based carbon fiber and preparation method thereof,"The application relates to a large-tow polyacrylonitrile-based carbon fiber and a preparation method thereof, and belongs to the technical field of carbon fiber production. The preparation method comprises the steps of introducing 2-acrylamide-2-methylpropanesulfonic acid, acrylonitrile, methyl acrylate and itaconic acid to carry out quaternary copolymerization to obtain spinning stock solution, spinning by adopting a dry-jet wet spinning method, controlling the number of spinning holes of a spinneret plate to be less than or equal to 6000, controlling the aperture to be 0.08-0.15 mm, controlling the length-diameter ratio to be (3:1) - (5:1), forming by using a three-stage coagulation bath with gradient concentration of 40-50 wt%, 25-35 wt% and 10-20 wt%, obtaining large-tow precursor with good uniformity and low fuzziness rate, and finally carrying out preoxidation, low-temperature carbonization, high-temperature carbonization and sizing drying to obtain large-tow polyacrylonitrile-based carbon fibers, thereby effectively improving the production efficiency of the large-tow carbon fibers, improving the tensile strength and tensile modulus and reducing the discrete coefficient in batches.",中复神鹰碳纤维股份有限公司,中复神鹰碳纤维股份有限公司,,CN,A,20260403,2026,https://patents.google.com/patent/CN121781315A/en,https://patents.google.com/patent/CN121781315A/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,16,large-tow polyacrylonitrile-based carbon fiber and preparation method thereof,CN121781315A,pub:CN121781315A,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:035cab44d8,case_01_pan_graphitization,patent,CN117987966A,90901548,Preparation method of polyacrylonitrile-based carbon fiber and obtained carbon fiber,"The invention relates to a preparation method of Polyacrylonitrile (PAN) -based carbon fiber and the obtained carbon fiber. Adding a certain amount of ammonium polyphosphate (APP) into a polymerization system for polymerization reaction to obtain spinning solution, preparing PAN precursor by a wet or dry-wet spinning method, and preparing carbon fiber by pre-oxidation and carbonization. The tensile strength of the carbon fiber prepared by the method provided by the invention can reach 5.58GPa under the premise that the fineness is not lower than 0.66dtex, the elastic modulus is more than 260GPa, and the carbon yield is not lower than 53%.",CHINA PETROLEUM & CHEM CORP; SINOPEC SHANGHAI RES INSTF PETROCHEMICAL TECH,中国石油化工股份有限公司; 中国石油化工股份有限公司上海石油化工研究院,MA LEI; SHEN ZHIGANG; XIAO SHIJIE,CN,A,20240507,2024,https://patents.google.com/patent/CN117987966A/en,https://patents.google.com/patent/CN117987966A/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,18,preparation method of polyacrylonitrile-based carbon fiber and obtained carbon fiber,CN117987966A,pub:CN117987966A,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:fe2960dd0c,case_01_pan_graphitization,patent,CN114855306B,82640059,Preoxidation method for homogenizing high-strength medium-modulus carbon fiber precursor,"The invention discloses a preoxidation method of a homogenized high-strength medium-modulus carbon fiber precursor. The method preoxidizes polyacrylonitrile precursor at 200-300 ℃, controls the oxygen content in the fiber to increase to 8-11% at a uniform speed with an increasing gradient of 1-3%, and adopts 3-6 partition constant tension control to obtain the homogenized preoxidized fiber. The sheath-core parameters of the pre-oxidized fiber prepared by the method are more than or equal to 50%, the orientation degree is more than or equal to 80%, the tensile strength of the obtained carbon fiber is more than or equal to 5.9Pa after low-temperature carbonization and high-temperature carbonization of the pre-oxidized fiber, the tensile strength discrete coefficient is less than or equal to 5%, the tensile modulus is more than or equal to 295Pa, the tensile modulus discrete coefficient is less than or equal to 2%, the elongation at break is more than or equal to 1.9%, and the pre-oxidized fiber is suitable for the aerospace field.",中复神鹰碳纤维股份有限公司,中复神鹰碳纤维股份有限公司,,CN,B,20230630,2023,https://patents.google.com/patent/CN114855306B/en,https://patents.google.com/patent/CN114855306B/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,19,preoxidation method for homogenizing high-strength medium-modulus carbon fiber precursor,CN114855306B,pub:CN114855306B,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:26c1738ca9,case_01_pan_graphitization,patent,CN114059197A,80228824,Polyacrylonitrile fiber microwave plasma graphitization method and device,"The invention relates to a microwave plasma graphitization method and a device for polyacrylonitrile fibers, and belongs to the technical field of carbon fiber preparation. Firstly, pre-oxidizing polyacrylonitrile precursor in air atmosphere at the temperature of 240-300 ℃ for 30-50min to obtain pre-oxidized polyacrylonitrile precursor; carrying out microwave carbonization on the preoxidized polyacrylonitrile precursor for 4min at the temperature of 700 ℃ and 1400 ℃ in an inert atmosphere under the microwave condition to obtain carbonized polyacrylonitrile precursor; graphitizing the obtained carbonized polyacrylonitrile protofilament for 1-5min by microwave plasma at the temperature of 1600 ℃ and 2800 ℃ to obtain the polyacrylonitrile fiber with better mechanical property. By adopting the method and the device, the microwave plasma graphitization treatment of the polyacrylonitrile fiber can be completed within 5min, the tensile strength of the prepared carbon fiber can reach 6.52GPa, the tensile modulus can reach 665GPa, and a better technical effect is achieved.",UNIV KUNMING SCIENCE & TECHNOLOGY,昆明理工大学,LIU JIANHUA; ZHAO GUOZHEN; GUO SHENGHUI; XIAO SHIJIE; SHEN ZHIGANG,CN,A,20220218,2022,https://patents.google.com/patent/CN114059197A/en,https://patents.google.com/patent/CN114059197A/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,21,polyacrylonitrile fiber microwave plasma graphitization method and device,CN114059197A,pub:CN114059197A,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:5a4fe0eda6,case_01_pan_graphitization,patent,CN109468712B,65664379,High-modulus carbon fiber and method for preparing high-modulus carbon fiber by regulating and controlling thermal stabilization fiber oxygen ring structure,"The invention relates to a high modulus carbon fiber and a method for preparing the high modulus carbon fiber by regulating and controlling a thermal stabilization fiber oxygen ring structure, wherein the method comprises the following steps: (1) performing thermal stabilization treatment on polyacrylonitrile copolymer fibers in an air atmosphere to obtain air thermal stabilization fibers with OC values of 0.31-0.36; (2) carrying out thermal stabilization treatment on the air thermal stabilization fiber in a nitrogen atmosphere to obtain a nitrogen thermal stabilization fiber with an OC value of 0.17-0.23; (3) sequentially carrying out low-temperature carbonization, high-temperature carbonization and graphitization treatment on the nitrogen heat-stabilized fibers to obtain high-modulus carbon fibers, wherein OC (c ═ f) O [ CI ], wherein: f. of O CI is the cyclization index of the thermally stabilized fiber as the mass fraction of elemental oxygen in the thermally stabilized fiber. Therefore, the carbon fiber with the tensile strength of 3815-4882 MPa and the tensile modulus of 503-559 GPa can be prepared by the method.",北京化工大学,北京化工大学,,CN,B,20210209,2021,https://patents.google.com/patent/CN109468712B/en,https://patents.google.com/patent/CN109468712B/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,23,high-modulus carbon fiber and method for preparing high-modulus carbon fiber by regulating and controlling thermal stabilization fiber oxygen ring structure,CN109468712B,pub:CN109468712B,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:b2a4e5731c,case_01_pan_graphitization,patent,CN112725940A,75598858,High-resin-wettability polyacrylonitrile-based carbon fiber and preparation method thereof,"The invention relates to a polyacrylonitrile-based carbon fiber with high resin wettability and a preparation method thereof. According to the invention, 2, 3-Dichloropropene (DCP) is added to regulate and control the molecular weight and the distribution of polyacrylonitrile, so that the viscosity of a spinning solution is controlled, the spinning speed is improved in combination, the coagulation drafting is increased, the coagulation temperature and concentration conditions are regulated, a certain primary and secondary drafting are combined to prepare precursor fibers, and the surface cross-section structure of carbon fibers is finally regulated and controlled through preoxidation and carbonization, so that the preparation of high-strength polyacrylonitrile-based carbon fibers with a cross section of a nearly circular shape, an equivalent diameter of 6.5-7.5 mu m, a contour length of more than or equal to 0.45 mu m, a tensile strength of 4.9-5.6 GPa and a tensile modulus of 230-290 GPa is realized. The invention improves the resin wettability of the high-strength carbon fiber, realizes the preparation of the large-diameter high-resin-wettability high-strength medium-mode carbon fiber by optimizing the structure of the carbon fiber, and develops ideas and lays a foundation for improving the interface associativity of the carbon fiber composite material.",CHANGZHOU HONGFA ZONGHENG ADV MAT TECH CO LTD; UNIV BEIJING CHEM TECH,常州市宏发纵横新材料科技股份有限公司; 北京化工大学,WANG YU; XU LIANGHUA; TAN KUNLUN; TAN YUAN; SUN ZHONGXIAO; GAO AIJUN,CN,A,20210430,2021,https://patents.google.com/patent/CN112725940A/en,https://patents.google.com/patent/CN112725940A/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,25,high-resin-wettability polyacrylonitrile-based carbon fiber and preparation method thereof,CN112725940A,pub:CN112725940A,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:f4c97ded92,case_01_pan_graphitization,patent,CN109023592B,64611655,High-tensile-strength high-tensile-modulus carbon fiber and preparation method thereof,"The invention discloses a high-tensile-strength high-tensile-modulus carbon fiber, which comprises the following preparation methods: (1) taking the content of the H element in the fiber as a fiber structure control index, and carrying out preoxidation treatment on the polyacrylonitrile fiber in a six-temperature zone by using a preoxidation furnace to prepare a preoxidation fiber with the content of the H element of 4.0-4.4%; (2) carrying out low-temperature carbonization treatment of a five-temperature area on the pre-oxidized fiber by using a low-temperature carbonization furnace, and then carrying out high-temperature carbonization treatment of a four-temperature area by using a high-temperature carbonization furnace; (3) and carrying out ultra-high temperature graphitization treatment on the high-temperature carbonized fiber by adopting an ultra-high temperature graphitization furnace to prepare the carbon fiber. In the continuous preparation process of the fiber, the high tensile strength and the high tensile modulus of the carbon fiber are realized by matching and designing the temperature, the drawing multiplying power and the retention time of pre-oxidation, low-temperature carbonization, high-temperature carbonization and graphitization, and the tensile strength of the carbon fiber prepared by the method is higher than 4.5GPa, and the tensile modulus is higher than 540 GPa.",中国科学院宁波材料技术与工程研究所,中国科学院宁波材料技术与工程研究所,,CN,B,20200901,2020,https://patents.google.com/patent/CN109023592B/en,https://patents.google.com/patent/CN109023592B/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,27,high-tensile-strength high-tensile-modulus carbon fiber and preparation method thereof,CN109023592B,pub:CN109023592B,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:a43e3cba27,case_01_pan_graphitization,patent,CN109402792B,65470767,Low-diameter high-strength polyacrylonitrile-based carbon fiber and preparation method thereof,"The invention relates to a low-diameter polyacrylonitrile-based carbon fiber and a preparation method thereof. Acrylonitrile containing itaconic acid and methyl methacrylate is used as a ternary polymerization system, a spinning stock solution with polymer content of 12.5-17.5% and viscosity of 120-800 poise is obtained by adding an organic glycol cross-linking agent in the polymerization process, the addition of the cross-linking agent improves the low polymer content and the spinnability and high-power drawability of the low-viscosity spinning solution, then a wet spinning process is adopted, and a reasonable solidification condition and a spinning drafting process are matched to prepare low-diameter polyacrylonitrile precursor with surface grooves, the precursor is subjected to preoxidation, low-temperature carbonization and high-temperature carbonization to obtain low-diameter high-strength polyacrylonitrile-based carbon fibers with filament equivalent diameter of 2-3 mu m, tensile strength of more than or equal to 3.5GPa, tensile modulus of more than or equal to 230Gpa and surface groove structures. The carbon fiber obtained by the invention can improve the flexibility of the carbon fiber paper for the fuel cell.",北京化工大学,北京化工大学,,CN,B,20201103,2020,https://patents.google.com/patent/CN109402792B/en,https://patents.google.com/patent/CN109402792B/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,28,low-diameter high-strength polyacrylonitrile-based carbon fiber and preparation method thereof,CN109402792B,pub:CN109402792B,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:423b680c79,case_01_pan_graphitization,patent,CN109322010A,65262535,Utilize the polyacrylonitrile carbon fiber and preparation method thereof of waste polypropylene nitrile fiber preparation,"The invention discloses the polyacrylonitrile carbon fibers and preparation method thereof using the preparation of waste polypropylene nitrile fiber, and method includes: that waste polypropylene nitrile fiber is carried out dehydrating by (1), the waste polypropylene nitrile fiber being dehydrated completely；(2) after the waste polypropylene nitrile fiber being dehydrated completely being chopped and the swelling of solvent mixed room temperature, high-temperature stirring dissolve prepared polymer solution, obtain spinning solution through filtering, deaeration；(3) spinning solution is subjected to spinning, obtains polyacrylonitrile fibril；(4) polyacrylonitrile fibril is pre-oxidized and is carbonized, obtain polyacrylonitrile carbon fiber.It obtains being dehydrated waste silk completely using this method, prepare the carbon fibre precursor spinning solution that polyacrylonitrile mass concentration is 19~22wt%, with the precursor of this spinning solution preparation after pre-oxidation and carbonization, the polyacrylonitrile carbon fiber of 38~66g/km of line density, 3.8~5.6GPa of tensile strength, 230~300GPa of stretch modulus is finally prepared.",UNIV BEIJING CHEM TECH; WEIHAI TUOZHAN FIBER CO LTD,北京化工大学; 威海拓展纤维有限公司,LI CHANGQING; XU LIANGHUA; CHEN DONG; ZHANG SHUN; GAO AIJUN; ZHAO ZHENWEN; WANG QI; WANG YU; TONG YUANJIAN; CAO WEIYU,CN,A,20190212,2019,https://patents.google.com/patent/CN109322010A/en,https://patents.google.com/patent/CN109322010A/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,31,utilize the polyacrylonitrile carbon fiber and preparation method thereof of waste polypropylene nitrile fiber preparation,CN109322010A,pub:CN109322010A,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:817d46e7d1,case_01_pan_graphitization,patent,CN105506785B,55715073,A kind of low-density high-strength high-modulus acrylonitrile base carbon fiber and preparation method thereof,"The present invention relates to a kind of low-density high-strength high-modulus acrylonitrile base carbon fiber and preparation method thereof.Polyacrylonitrile (PAN) precursor is subjected to online impregnation after conventional pre-oxidation, low-temperature carbonization using nitrogen-containing compound solution, then immediately proceed to graphitizing furnace and carry out high-temperature process, prepared carbon fiber has low-density, high tensile and high stretch modulus, be advantageous to the loss of weight of the reinforcement when preparing composite, the manufacture of power-assisted lightweight structure.",北京化工大学,北京化工大学,,CN,B,20180112,2018,https://patents.google.com/patent/CN105506785B/en,https://patents.google.com/patent/CN105506785B/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,34,a kind of low-density high-strength high-modulus acrylonitrile base carbon fiber and preparation method thereof,CN105506785B,pub:CN105506785B,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:cd82151943,case_01_pan_graphitization,patent,CN103184588B,48676022,Manufacturing method of 12K quaternary polyacrylonitrile-based carbon fiber,"A manufacturing method of 12K quaternary polyacrylonitrile-based carbon fiber comprises the following steps: subjecting a precursor to preoxidation treatment in four temperature zones through a preoxidation furnace; carrying out low-temperature carbonization and high-temperature carbonization on the precursor subjected to preoxidation treatment respectively in six temperature zones and four temperature zones; and carrying out subsequent treatment to obtain high-density and high-crystal orientation quaternary polyacrylonitrile-based carbon fiber. According to the invention, the spinning solution is high in homogenization degree in the solidification forming process, which is more beneficial to later drafting and dry densification of tows, and the precursor is relatively good in spinnability. By adopting the manufacturing method, the tensile strength and elasticity modulus of tow carbon fiber are increased, the fiber property variation coefficient is relatively small, the process applicability is good, and the work condition of 60 tows silking of oxidizing equipment with a furnace mouth width of 610mm can be met, and the production efficiency is improved.",XI AN CARBON MATERIALS CO LTD,西安康本材料有限公司,HAN XIAO; ZHANG HONGWEI; NAN DENGMAO; LI JIAXIANG; MIN MANCANG,CN,B,20150304,2015,https://patents.google.com/patent/CN103184588B/en,https://patents.google.com/patent/CN103184588B/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,36,manufacturing method of 12k quaternary polyacrylonitrile-based carbon fiber,CN103184588B,pub:CN103184588B,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
case_01_pan_graphitization:lc:8bcda8efb0,case_01_pan_graphitization,patent,CN102051711B,43956495,Process for producing polyacrylonitrile based carbon fibers,"The invention discloses a process for producing polyacrylonitrile based carbon fibers, which comprises the following steps of: selecting polyacrylonitrile precursors according to mechanical properties, morphological structure of the section and hole analysis of the precursors; on the basis of designing a furnace body of a preoxidation furnace, studying the influence of temperature, time, drafting and fiber number of the precursors on a preoxidation process; and on the basis of designing furnace bodies of low and high temperature carbonizing furnaces, studying the influence of temperature, gasseal, tension, N2, carbonization rate, waste gas emission and treatment factors on low and high temperature carbonization processes. The polyacrylonitrile based carbon fibers have tows of 1 to 24K, the tensile strength of more than 4.92Gpa, and a plurality of excellent properties such as low density, high strength, high modulus, high temperature resistance, wear resistance, corrosion resistance, fatigue resistance, creepage resistance, electric conduction, heat conduction and far infrared radiation.",Anhui xinfeng carbon fiber co ltd,安徽鑫丰碳纤维有限公司,XUE ZUBIAO; LIANG YUXIN,CN,B,20121121,2012,https://patents.google.com/patent/CN102051711B/en,https://patents.google.com/patent/CN102051711B/en,candidate,claim_source,unverified,unverified,True,True,/Users/esakitakusei/Documents/python/practice/portfolio/2026_Hackathon/PatentScout_AI_v8/cases/case_01_pan_graphitization/large_candidates/case_01_bigquery_export_1000.csv,38,process for producing polyacrylonitrile based carbon fibers,CN102051711B,pub:CN102051711B,False,,0,,0.0,,,0,,,,,,deduped,,2026-06-27T01:16:02+00:00
